,id,text,labels
456,B0074703CM_282_ANONYMOUS,"i am a designer turned front-end developer and this computer is suitable for front-end development. i have a production pc which was much less expensive and way cheaper compared to this org. opening this takes over ,  as do all programs that do not begin with an 'i'. the free upgrade to mountain lion failed. failed. it tried to boot up and the screen just flashed over and over and over again. before and after i resolved that issue ,  i saw the damn 'machine' all the time as the computer tries to figure out what the hell it is doing while i wait for it. i spend so much time waiting for it. although its display is bright and vibrant the operating system so calls for work ,  i have moved back to the older ,  and still over performing pc. the only thing i use this computer for is a product tour ,  and product is awful compared to chrome. i cannot believe people like these computers. now that they are not virus free (  [ . ] l )  i see absolutely no benefit to apple products as they are slower ,  more expensive ,  and do not last as long. ","[-1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -1, -2, -2, -2, -2, -1, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2]"
457,B00LNFCADQ_5_ALWWKZCL1CKGD,"do not waste your money. my hp seemed great at your terminal ordinal ,  then the problems this that would just  and person ; disappear and person ;  and the system said it did not have a network card. sometimes it comes back ,  sometimes not. hp was no help. the lettering wore off the keys ,  so you better be able to type blind. the battery lasted date ,  then abandoned. my bud had the same problem. the internal battery seems better than hp##i. when i had a boot up issue ,  the hp recovery did not work. the disks i made would not only support stated  and person ; we are a hardware company ,  not a software company. and person ; org support says to contact the customer. then there was a power cord that never notified and we did together again. i had issues with her ,  but my dell##s just seem to keep going. i switched to an apple pie and love it. fewer security issues ,  no he said ,  she said between the software and hardware companies ,  and it works. now ,  i have far fewer security hack issues ,  too. i do not have the inclination or time to devote to a companies tech support ,  search functions ,  or hold down the hp and never looked back. ","[-1, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -2, -1, -1, -2, -2, -2, -2, -2, -2, -2]"
458,B0074703CM_6_ANONYMOUS,"i gave this product cardinal stars because i have been looking for a good professional for a long time and i found it here for a wonderful price. i have used this product for date ,  but i cannot wait to use it more. i really like org / apple products because of their operating system. i have been a linux ( tablet and org )  user for a while because windows does not appeal to me and it is similar to fruit and others but with hand gestures ,  notification center ,  and i can run itunes ( i could not get it to run on linux ) . i can see and use facebook from the library which is really nice. i also like i have the option to push letters ,  photos ,  and contacts to an ipad ,  ipod touch ,  or iphone ( if i had any of those ) . the only thing i have had trouble with so far is transferring music to itunes which i would have liked to do though  and amp ;  # money ; home sharing and amp ;  # money ;  ( i used itunes on a computer separate from my linux computer )  but i could not figure that out. i just ended up using my ipod to transfer my itunes music and i re-downloaded my amazon music ( losing my ratings ) . i would recommend this product to anyone having trouble typing on their org products ,  though there are cheaper options ;  any new computer users ,  as it is easy to learn ;  and anyone who needs to be efficient ,  as the gestures make it very easy to learn. i have not tried gaming on it but i have heard that org / apple does not do games well. i plan on using my best professional for a long time. ","[2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, 1, -2, -2, -2, -2, -2, 1, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2]"
459,B0074703CM_173_ANONYMOUS,"when i decided to buy my ordinal computer ,  i wish i had bought a org ordinal. if the price does not deter you ,  you will find it well worth it in terms of trouble-free operation. i have had it for date ,  and i have found that no anti-virus software is needed ,  as long as you do not download anything without being cardinal percentage  sure that it is from a legitimate source. ( updates and plug-ins should also be treated with caution ;  it has a good idea to google ordinal and see whether other users have had problems with these items. ) from time to time i get the 'spinning beach ball' that holds up progress. i can almost always fix that quickly by clicking on the 'show all books' icon ( the open book icon at your terminal the upper left ) . once in a long while that does not work ;  in that case i turn the computer off ,  then on again ,  and sign in -- problem solved. i will leave the more technical aspects to those more intelligent than myself ,  and just conclude by saying that i am delighted with my purchase. gpe :  a friend who knows a great deal about computers started with windows ;  then he bought a org mini. for a time he used both ;  now he uses his org exclusively. you said ? ","[2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
460,B00L156USY_7_ANONYMOUS,"received this item and everything is great except that my position is reversed. to go left i have to go right and vice versa and to go up i have to go down. when i attach a mouse it is fine but the sound is really annoying. i went through the settings and there is not a way to fix it. thinking i received the laptop with a faulty software driver installed. if anyone can help me out on this ,  that would be great. it has a great laptop ,  but right now it is annoying to use the phone. ","[1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
461,en_BlueRibbonSushi_478218171,! ! serves really good food. not the biggest portions but adequate. green tea or coffee is a must ! do not leave the restaurant without it. ,"[-2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, 2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
462,en_BlueRibbonSushi_478218345,no comparison - i cannot say enough about this place. it has great speed and even better service. the entire staff was extremely patient and tended to my every need. i have been to this restaurant cardinal times with no complaints to date. ,"[-2, -2, -2, -2, -2, -2, -2, -2, -2, -2, 1, -2, 1, 1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
463,en_SchoonerOrLater_477965690,good attitude - we were treated very nicely here cardinal time for breakfast. the owner is alert to guests that have a complaint. ,"[-2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
464,en_SchoonerOrLater_477965849,good food ! - we love breakfast food. this is a great place to get a delicious meal. we never had to wait time. the staff is pretty friendly. the onion rings are great ! they are not greasy or anything. ,"[-2, -2, -2, -2, -2, -2, -2, -2, -2, -2, 1, -2, -2, 1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
465,en_PagodaRestaurant_478006817,"and - i was highly disappointed in the food at your terminal pagoda. the lemon chicken tasted like sticky sweet dough and the honey walnut beans ,  the few they actually give were not good. the prices are outrageous ,  especially since the food was actually less satisfying than most neighborhood norp establishments. nice name ,  but highly populated place. i will not go back. ","[-2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -1, -2, 1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
